codigo;nombre ;carrera;ingreso;promedio;;;;;
1654706;Fernando Guzmán;ENFERMERIA;1981;4,52;;;;;
1438179;Lorenzo Vega;QUIMICA;1997;4,06;;;;;
1034931;Mauricio Olivera;INGENIERIA CIVIL;1973;4,43;;;;;
1766895;Jimena Olivera;ENFERMERIA;1990;4,43;;;;;
1049620;Simón Reyes;TRABAJO SOCIAL;1981;4,97;;;;;
2727975;Mauricio Maldonado;NUTRICION Y DIETETICA;1962;3,86;;;;;
2023574;José López;INGENIERIA ELECTRONICA;1953;4,74;;;;;
1546495;Federico Bautista;INGENIERIA CIVIL;1984;4,06;;;;;
2055055;Ana Álvarez;INGENIERIA ELECTRICA;1967;4,73;;;;;
1994888;Adriana Romero;LICENCIATURA EN MUSICA;1965;4,52;;;;;
2568823;Juliana Miranda;BIOLOGIA;2012;4,96;;;;;
2266960;Raúl Ibarra;INGENIERIA ELECTRONICA;2010;2,92;;;;;
2470663;Gabriela Ponce;INGENIERIA DE SISTEMAS;2007;4,57;;;;;
2283206;Daniela Castro;ECONOMIA;1980;3,72;;;;;
2630796;Adriana Gómez;INGENIERIA ELECTRONICA;1977;2,74;;;;;
1924328;Mario López;FISIOTERAPIA;1957;2,96;;;;;
1023048;Adriana Rodríguez;ENFERMERIA;2014;2,91;;;;;
1719803;Julián Suárez;INGENIERIA MECANICA;1952;3,83;;;;;
1814561;Sofía Vega;INGENIERIA CIVIL;1966;3,81;;;;;
1721943;Gabriela Romero;LICENCIATURA EN MUSICA;1951;4,52;;;;;
1736593;Melissa Bautista;ECONOMIA;1974;2,97;;;;;
1958659;Natalia Álvarez;FISICA;1990;4,58;;;;;
2531662;Roberto Carrasco;MICROBIOLOGIA Y BIOANALISIS;1961;4,5;;;;;
1961210;Lorenzo Cabrera;MEDICINA;1954;3,38;;;;;
2650467;María Carrasco;QUIMICA;1950;4,67;;;;;
1780217;Pablo Miranda;INGENIERIA ELECTRONICA;2016;3,7;;;;;
2812929;Adriana Valenzuela;INGENIERIA INDUSTRIAL;1981;4,75;;;;;
2813303;Federico Mendoza;TRABAJO SOCIAL;2007;3,07;;;;;
1846555;Alejandro Fernández;MATEMATICAS;1982;3,19;;;;;
2377870;Daniela Barrera;ECONOMIA;1987;3,2;;;;;
2382711;Valentina Olivera;INGENIERIA MECANICA;1975;4,04;;;;;
1802675;Mario González;BIOLOGIA;1973;3,81;;;;;
2607501;Catalina Ramírez;ENFERMERIA;1964;3,03;;;;;
1992100;Pablo Maldonado;LICENCIATURA EN ESPANOL Y LITERATURA;2022;2,95;;;;;
1459996;Raúl Cabrera;GEOLOGIA;2016;4,29;;;;;
2408044;Luisa Ibarra;HISTORIA Y ARCHIVISTICA;1980;3,5;;;;;
2160326;Juan Ponce;BIOLOGIA;1969;3,52;;;;;
1591541;María Valdés;LICENCIATURA EN MUSICA;2006;3,93;;;;;
1846616;José Vega;MICROBIOLOGIA Y BIOANALISIS;1994;4,17;;;;;
2140457;Juan Maldonado;INGENIERIA ELECTRONICA;1965;3,59;;;;;
1136545;Valentina Vera;QUIMICA;1980;4,05;;;;;
1958312;Carolina Ramos;FILOSOFIA;2021;4,08;;;;;
1186389;Valentina Bautista;NUTRICION Y DIETETICA;1955;4,36;;;;;
1919060;Carolina Medina;GEOLOGIA;1974;2,81;;;;;
2403283;Gabriela Cruz;NUTRICION Y DIETETICA;1966;4;;;;;
2768509;Laura Ibarra;INGENIERIA DE SISTEMAS;2006;4,4;;;;;
2429960;Mario Morales;INGENIERIA CIVIL;1972;4,45;;;;;
1965926;Lucía Miranda;ENFERMERIA;1963;4,33;;;;;
1589996;Mario García;INGENIERIA ELECTRICA;1965;4,05;;;;;
2461115;Pedro Romero;HISTORIA Y ARCHIVISTICA;2008;4,14;;;;;
1257402;Sofía Valdés;LICENCIATURA EN MATEMATICAS;2006;3,1;;;;;
1361150;Catalina Delgado;INGENIERIA MECANICA;2021;3,86;;;;;
2177004;Alejandro Martínez;MEDICINA;1976;3,34;;;;;
1195406;Gabriela Ibarra;LICENCIATURA EN ESPANOL Y LITERATURA;1992;2,9;;;;;
2003709;José Hernández;INGENIERIA CIVIL;1956;3,45;;;;;
1919048;Carlos Cabrera;FILOSOFIA;1976;4,32;;;;;
2364570;Luisa Díaz;LICENCIATURA EN MATEMATICAS;2020;4,86;;;;;
2247968;Juliana Guzmán;ENFERMERIA;1964;4,2;;;;;
1637878;Gabriela Díaz;NUTRICION Y DIETETICA;1974;4,76;;;;;
2036755;Pablo Reyes;TRABAJO SOCIAL;1990;2,93;;;;;
2987677;Andrea Ruiz;INGENIERIA CIVIL;1998;4,93;;;;;
1844243;Raúl Ramos;INGENIERIA METALURGICA;1959;3,04;;;;;
2207148;Marta Gómez;INGENIERIA INDUSTRIAL;2003;4,36;;;;;
2553676;Andrea Soria;INGENIERIA ELECTRONICA;1995;3,16;;;;;
1745560;María Barrera;NUTRICION Y DIETETICA;2012;3,69;;;;;
2902228;Gustavo Ramos;BIOLOGIA;1951;4,81;;;;;
1553802;Verónica Martínez;DERECHO;1970;2,88;;;;;
1523745;Lorenzo Ramos;LICENCIATURA EN ESPANOL Y LITERATURA;1983;2,92;;;;;
2659355;Sofía Hernández;TRABAJO SOCIAL;2016;4,41;;;;;
2454029;José Núñez;HISTORIA Y ARCHIVISTICA;1967;4,37;;;;;
1246885;Luisa Ramos;INGENIERIA CIVIL;1957;3,83;;;;;
1764777;María Ponce;HISTORIA Y ARCHIVISTICA;1964;3,98;;;;;
2024019;Ricardo Núñez;INGENIERIA MECANICA;1955;4,41;;;;;
1497442;Luisa Gutiérrez;INGENIERIA METALURGICA;1997;2,78;;;;;
2760776;Daniela Romero;FISICA;1955;2,74;;;;;
1765312;Eduardo Reyes;ECONOMIA;1988;4,44;;;;;
1389769;Mario Romero;LICENCIATURA EN MATEMATICAS;1970;4,54;;;;;
2856527;Paola Bautista;MATEMATICAS;1998;4,78;;;;;
2477619;Luisa Ramos;MICROBIOLOGIA Y BIOANALISIS;1991;4,46;;;;;
1689208;Andrea Suárez;LICENCIATURA EN ESPANOL Y LITERATURA;1953;4,02;;;;;
1833073;José Ramírez;LICENCIATURA EN MUSICA;1950;3,09;;;;;
1038156;Simón Díaz;INGENIERIA DE PETROLEOS;2007;4,14;;;;;
1119060;Juliana García;INGENIERIA MECANICA;2004;4,65;;;;;
1224829;Lorenzo Vera;INGENIERIA ELECTRICA;1994;4,16;;;;;
1106377;Simón Ibarra;GEOLOGIA;2014;4,41;;;;;
1059840;Isabella López;FILOSOFIA;2017;2,89;;;;;
1852578;Mario Reyes;FISIOTERAPIA;2005;4,97;;;;;
1121255;Simón Salas;QUIMICA;2016;4,99;;;;;
1685784;Lorenzo Ruiz;GEOLOGIA;2013;4,81;;;;;
1292536;Clara Olivera;INGENIERIA DE SISTEMAS;2002;3,79;;;;;
2656535;Lucía Torres;INGENIERIA DE SISTEMAS;2015;5;;;;;
2402485;Simón Martínez;HISTORIA Y ARCHIVISTICA;1963;4,57;;;;;
2948360;Valentina Valenzuela;LICENCIATURA EN ESPANOL Y LITERATURA;1955;3,32;;;;;
1064817;Juliana Cruz;ENFERMERIA;2020;4,96;;;;;
2729073;Gabriela Villalobos;LICENCIATURA EN MATEMATICAS;1966;4,12;;;;;
1420511;Carlos Ortiz;BIOLOGIA;2005;3,1;;;;;
2174076;Pedro Ruiz;INGENIERIA DE SISTEMAS;1966;4,7;;;;;
2820016;Mario Gómez;INGENIERIA CIVIL;1981;3,02;;;;;
1046670;Eduardo Carrasco;LICENCIATURA EN MUSICA;1958;3,75;;;;;
2273352;Gabriela Ruiz;INGENIERIA DE PETROLEOS;1988;4,95;;;;;
1194872;Sofía Díaz;INGENIERIA ELECTRICA;2019;3,74;;;;;
2498325;Sofía Reyes;LICENCIATURA EN INGLES;2009;4,79;;;;;
2895830;Melissa Soria;LICENCIATURA EN MUSICA;2006;3,57;;;;;
2293407;Esteban Villalobos;LICENCIATURA EN MATEMATICAS;1972;4,82;;;;;
2488977;Esteban Pérez;FISIOTERAPIA;2005;4,83;;;;;
2232138;Ricardo Suárez;HISTORIA Y ARCHIVISTICA;1965;4,66;;;;;
1062676;Lucía Maldonado;TRABAJO SOCIAL;2020;3,7;;;;;
2043620;Ana Carrasco;DERECHO;2004;4,51;;;;;
1520558;Ana García;MATEMATICAS;1990;4,68;;;;;
1631795;Lucía Castro;TRABAJO SOCIAL;2021;4,23;;;;;
1066946;Andrés Morales;DERECHO;1984;4,35;;;;;
2576523;Laura Bautista;ENFERMERIA;2022;4,73;;;;;
1504347;Lorenzo González;INGENIERIA INDUSTRIAL;2006;2,91;;;;;
2655367;Mauricio González;INGENIERIA ELECTRICA;1974;2,78;;;;;
2329990;Alejandro Fernández;INGENIERIA CIVIL;1982;3,13;;;;;
2137082;Raúl Vega;FISICA;1966;4,25;;;;;
2661834;Carlos Salas;INGENIERIA ELECTRICA;1984;4,35;;;;;
1267721;María Maldonado;INGENIERIA DE PETROLEOS;1972;4,19;;;;;
1900519;Daniela Ruiz;INGENIERIA ELECTRONICA;1968;2,85;;;;;
1954357;Valentina Ramírez;LICENCIATURA EN ESPANOL Y LITERATURA;1978;3,48;;;;;
1906558;Valentina Acosta;LICENCIATURA EN ESPANOL Y LITERATURA;1975;4,17;;;;;
1566802;Luisa González;LICENCIATURA EN ESPANOL Y LITERATURA;1989;4,89;;;;;
2253918;Paola Ruiz;FILOSOFIA;1969;4,17;;;;;
2243312;Gabriela Ruiz;FILOSOFIA;1971;3,5;;;;;
1582959;Esteban López;MATEMATICAS;2005;3,56;;;;;
2917639;Pedro Guzmán;DISEÑO INDUSTRIAL;1964;4,72;;;;;
1101410;Catalina García;INGENIERIA ELECTRICA;1988;3,21;;;;;
2895218;José Castro;INGENIERIA INDUSTRIAL;2006;4,58;;;;;
2830364;Federico Miranda;FILOSOFIA;1979;3,27;;;;;
1884159;Andrea Ramos;GEOLOGIA;1977;4,4;;;;;
2973148;Lucía Fernández;INGENIERIA ELECTRONICA;1974;4,83;;;;;
1627120;Alejandro Vargas;MATEMATICAS;2021;4,45;;;;;
1886582;Simón Navarro;DERECHO;2011;3,25;;;;;
1031855;Ricardo Delgado;INGENIERIA ELECTRICA;1989;3,9;;;;;
2082261;Roberto Molina;NUTRICION Y DIETETICA;1985;4,17;;;;;
2533873;Juan Cabrera;FISICA;1973;4,43;;;;;
1097787;Paola Álvarez;LICENCIATURA EN MATEMATICAS;2022;4,97;;;;;
1787069;Laura Delgado;INGENIERIA ELECTRICA;2003;4,69;;;;;
1952485;Alejandro Gutiérrez;FILOSOFIA;1995;3,53;;;;;
2273734;Ricardo Morales;BIOLOGIA;1991;4,92;;;;;
1703978;Mariana Molina;NUTRICION Y DIETETICA;1958;4,61;;;;;
2825194;Ricardo Rodríguez;BIOLOGIA;1954;4,07;;;;;
2381273;Gabriela Ortiz;DISEÑO INDUSTRIAL;2018;3,89;;;;;
1621865;Juan Ortiz;LICENCIATURA EN MUSICA;1958;3,3;;;;;
1488341;María Torres;MATEMATICAS;1967;3,26;;;;;
1157297;Jimena Olivera;INGENIERIA ELECTRONICA;1983;2,82;;;;;
1514370;Lorenzo García;MEDICINA;1957;2,97;;;;;
2494375;Mariana Salas;TRABAJO SOCIAL;2000;4,47;;;;;
1142320;Mariana Gómez;TRABAJO SOCIAL;1983;4,12;;;;;
2754550;Mariana Medina;HISTORIA Y ARCHIVISTICA;2013;2,75;;;;;
2252912;Gabriela Torres;HISTORIA Y ARCHIVISTICA;1958;4,61;;;;;
1135279;Simón Ibarra;INGENIERIA METALURGICA;2009;4,41;;;;;
2772826;Emilio Miranda;TRABAJO SOCIAL;1982;3,28;;;;;
1560631;Mauricio Acosta;INGENIERIA ELECTRONICA;1977;4,58;;;;;
1825376;Tomás Valenzuela;ECONOMIA;1989;3,76;;;;;
2161676;Ricardo Carrasco;INGENIERIA INDUSTRIAL;2013;3,73;;;;;
1037951;Luisa Martínez;LICENCIATURA EN INGLES;2020;4,47;;;;;
1854062;Carlos Castro;MATEMATICAS;1952;3;;;;;
2707082;Adriana Flores;TRABAJO SOCIAL;1960;3,76;;;;;
1964489;Carolina García;DISEÑO INDUSTRIAL;2016;2,78;;;;;
2984480;Pablo Carrasco;INGENIERIA DE SISTEMAS;2008;3,04;;;;;
2971362;Mario Ponce;NUTRICION Y DIETETICA;1965;3,36;;;;;
2983107;Luisa Lara;DISEÑO INDUSTRIAL;1990;2,9;;;;;
1239676;Gustavo Rodríguez;INGENIERIA ELECTRICA;2017;3,08;;;;;
2422653;Mauricio Delgado;MICROBIOLOGIA Y BIOANALISIS;2000;4,11;;;;;
1885014;Andrés Lara;INGENIERIA DE PETROLEOS;2016;4,57;;;;;
2945511;Marta Díaz;GEOLOGIA;1985;3,5;;;;;
1698986;Gabriela Hernández;INGENIERIA QUIMICA;2020;4,04;;;;;
1262711;Clara Carrasco;LICENCIATURA EN MUSICA;1972;4,09;;;;;
2587410;Fernando Ruiz;INGENIERIA ELECTRONICA;2015;4,71;;;;;
2796957;Gustavo Valdés;LICENCIATURA EN MATEMATICAS;1980;3,83;;;;;
1508633;Fernando Maldonado;INGENIERIA ELECTRICA;1962;4,66;;;;;
1166724;Jimena Ramos;INGENIERIA ELECTRICA;2000;4,84;;;;;
1686020;Juliana Bautista;HISTORIA Y ARCHIVISTICA;1965;2,7;;;;;
2130230;Daniela Lara;INGENIERIA CIVIL;2014;3,1;;;;;
1197420;Simón Miranda;TRABAJO SOCIAL;1984;3,38;;;;;
2293729;Jimena Valenzuela;INGENIERIA MECANICA;1976;4,45;;;;;
1434261;Daniela Reyes;INGENIERIA DE SISTEMAS;1990;4,25;;;;;
1224349;Lucas Cruz;MEDICINA;1963;4,76;;;;;
1751110;Lucas Ramírez;LICENCIATURA EN MATEMATICAS;2000;2,8;;;;;
2310448;Ricardo Flores;INGENIERIA ELECTRONICA;2002;3,33;;;;;
1489349;Gabriela Mendoza;FISIOTERAPIA;2020;4,04;;;;;
1736130;Gabriela Olivera;ENFERMERIA;2010;3,71;;;;;
2491382;Andrés Ruiz;QUIMICA;1999;4,19;;;;;
2234076;Daniela Gutiérrez;INGENIERIA INDUSTRIAL;2004;3,85;;;;;
2635622;Clara Acosta;DISEÑO INDUSTRIAL;2001;4,15;;;;;
1247458;Tomás Villalobos;MICROBIOLOGIA Y BIOANALISIS;1969;4,86;;;;;
1591447;Juan Ramírez;FISICA;1955;4,53;;;;;
1614168;Diego Villalobos;LICENCIATURA EN MATEMATICAS;1962;4,69;;;;;
2652200;Pablo Vargas;LICENCIATURA EN MUSICA;2012;3,08;;;;;
2548988;Isabella Romero;LICENCIATURA EN INGLES;2005;2,9;;;;;
1057977;Lucas López;NUTRICION Y DIETETICA;1955;2,9;;;;;
2568942;Simón Suárez;MEDICINA;2008;4,92;;;;;
1195376;Carolina Mendoza;INGENIERIA METALURGICA;1970;4,09;;;;;
1389079;Gabriela Navarro;MICROBIOLOGIA Y BIOANALISIS;1962;4,66;;;;;
1008850;Simón Medina;MEDICINA;1985;3,74;;;;;
2197655;Andrés García;INGENIERIA CIVIL;1989;4,12;;;;;
1995862;Lucía Flores;INGENIERIA INDUSTRIAL;1977;4,4;;;;;
2203938;Mario Sánchez;INGENIERIA QUIMICA;1950;3,17;;;;;
1792213;Jimena Lara;INGENIERIA ELECTRICA;1956;3,24;;;;;
1213677;Verónica Flores;INGENIERIA QUIMICA;2005;3,13;;;;;
1874482;Eduardo Reyes;BIOLOGIA;1984;4,54;;;;;
1332792;Gustavo Martínez;BIOLOGIA;2006;4,16;;;;;
2498402;Andrés Guzmán;INGENIERIA DE PETROLEOS;1958;4,71;;;;;
2194627;Ana Lara;QUIMICA;1990;3,4;;;;;
2410748;Juliana Reyes;INGENIERIA INDUSTRIAL;2006;4,79;;;;;
2762868;Clara Cruz;MATEMATICAS;1992;3,5;;;;;
2642296;Esteban Rodríguez;INGENIERIA CIVIL;1978;4,44;;;;;
2910226;Diego Pérez;INGENIERIA METALURGICA;1987;3,05;;;;;
1208225;Tomás Valenzuela;INGENIERIA ELECTRICA;2008;2,88;;;;;
1120396;Daniela Villalobos;FISICA;1990;4,59;;;;;
2227817;Federico González;FISICA;2011;2,96;;;;;
1082016;Tomás Valdés;QUIMICA;1951;3,66;;;;;
1095917;Roberto Rodríguez;LICENCIATURA EN MATEMATICAS;2005;2,81;;;;;
2273962;Carolina Maldonado;LICENCIATURA EN INGLES;1994;2,8;;;;;
2882691;Jimena Medina;MATEMATICAS;1955;3,78;;;;;
1470517;María Carrasco;LICENCIATURA EN MUSICA;1976;2,81;;;;;
1919519;Simón Medina;LICENCIATURA EN ESPANOL Y LITERATURA;2021;2,82;;;;;
1743778;Fernando Ponce;INGENIERIA QUIMICA;2019;4,34;;;;;
2958152;Pablo Castro;MEDICINA;2007;4,02;;;;;
1944657;Diego Ponce;FISIOTERAPIA;1978;4,43;;;;;
1571291;Gabriela Valdés;INGENIERIA MECANICA;1952;3,19;;;;;
2312115;Raúl Morales;INGENIERIA MECANICA;1974;3,31;;;;;
1520331;María García;NUTRICION Y DIETETICA;1978;4,91;;;;;
2785260;Jimena Lara;LICENCIATURA EN MATEMATICAS;2017;2,78;;;;;
1632986;Clara López;GEOLOGIA;1959;3,19;;;;;
1089152;Mauricio Soria;INGENIERIA QUIMICA;1988;2,86;;;;;
1259790;Daniela Suárez;QUIMICA;2019;3,83;;;;;
1569674;José Ramírez;LICENCIATURA EN MUSICA;1975;3,77;;;;;
1540108;Fernando Pérez;LICENCIATURA EN INGLES;1951;3,34;;;;;
2841318;Ricardo Gutiérrez;LICENCIATURA EN INGLES;2001;3,16;;;;;
2315613;Daniela Rodríguez;INGENIERIA DE SISTEMAS;2021;3,36;;;;;
1115339;Juliana Ruiz;INGENIERIA ELECTRICA;1954;4,24;;;;;
1398488;Gabriela Flores;INGENIERIA ELECTRICA;1955;3,14;;;;;
2964153;Andrea Ortiz;NUTRICION Y DIETETICA;1977;4,67;;;;;
1184786;Jorge Villalobos;GEOLOGIA;2007;3,74;;;;;
1091389;Adriana Cruz;HISTORIA Y ARCHIVISTICA;1995;2,93;;;;;
2250776;Juan Sánchez;MICROBIOLOGIA Y BIOANALISIS;2008;2,76;;;;;
1138393;Tomás Álvarez;INGENIERIA METALURGICA;1970;4,93;;;;;
1473308;Luisa Soria;FILOSOFIA;1961;4;;;;;
2835307;Pablo Barrera;MATEMATICAS;1955;3,33;;;;;
1999088;Carlos Gutiérrez;INGENIERIA INDUSTRIAL;1951;2,82;;;;;
1801361;Pedro Ortiz;FISICA;2009;4,48;;;;;
2262239;Gustavo Valenzuela;NUTRICION Y DIETETICA;1959;3,92;;;;;
2867708;Juliana Olivera;DERECHO;1986;3,54;;;;;
2743124;José Bautista;LICENCIATURA EN MUSICA;1970;3,61;;;;;
1522101;Isabella López;INGENIERIA ELECTRICA;1991;3,66;;;;;
2784472;Federico Díaz;GEOLOGIA;1980;4,78;;;;;
2089764;Valentina Salas;FISICA;1972;2,95;;;;;
1597007;Lorenzo Sánchez;LICENCIATURA EN MUSICA;2010;4,47;;;;;
2648640;Paola Valdés;DERECHO;2011;4,11;;;;;
2442529;Catalina Olivera;GEOLOGIA;1987;3,28;;;;;
2742328;Jorge Olivera;MEDICINA;2016;2,8;;;;;
2619790;Daniela Gutiérrez;MEDICINA;1956;4,52;;;;;
2979030;Daniela Vega;INGENIERIA INDUSTRIAL;2011;3,76;;;;;
1040348;Esteban Valdés;FISICA;2010;4,12;;;;;
1962403;Roberto Díaz;ECONOMIA;1960;2,8;;;;;
2587280;Isabella Castro;INGENIERIA DE PETROLEOS;1970;2,75;;;;;
2767946;Mauricio Rodríguez;HISTORIA Y ARCHIVISTICA;1992;3,54;;;;;
2351245;Valentina Sánchez;FISIOTERAPIA;1964;3,21;;;;;
1422932;Laura Valenzuela;FISICA;1971;4,57;;;;;
1387146;Natalia Martínez;FILOSOFIA;2009;4,91;;;;;
1282950;Adriana Miranda;LICENCIATURA EN MUSICA;1963;3,64;;;;;
1326403;Esteban Molina;LICENCIATURA EN INGLES;1970;4,4;;;;;
1197346;Clara Soria;HISTORIA Y ARCHIVISTICA;1960;4,01;;;;;
1943076;Marta Martínez;INGENIERIA ELECTRICA;2004;4,32;;;;;
2090904;Valentina Fernández;DISEÑO INDUSTRIAL;2009;2,72;;;;;
2257772;Verónica Reyes;LICENCIATURA EN MATEMATICAS;2023;3,83;;;;;
1002369;Pedro Barrera;FILOSOFIA;1964;4,31;;;;;
1126557;Roberto Carrasco;ENFERMERIA;2014;4,41;;;;;
1094837;Emilio Miranda;HISTORIA Y ARCHIVISTICA;1950;4,36;;;;;
2171243;Laura Rodríguez;TRABAJO SOCIAL;2015;4,95;;;;;
1881073;Raúl Gómez;BIOLOGIA;1999;4,78;;;;;
2831787;Carlos Acosta;BIOLOGIA;1956;4,57;;;;;
1306609;Mariana Molina;INGENIERIA CIVIL;1972;3,27;;;;;
1090986;Lorenzo Rodríguez;LICENCIATURA EN MATEMATICAS;1999;3,43;;;;;
2663860;Marta Medina;INGENIERIA INDUSTRIAL;2012;3,81;;;;;
2490999;Adriana Hernández;INGENIERIA CIVIL;2015;4,71;;;;;
2895222;Natalia Rodríguez;MEDICINA;1966;4,62;;;;;
2163933;María Valdés;FISIOTERAPIA;1953;3,5;;;;;
1088055;Carolina García;DISEÑO INDUSTRIAL;1994;3,67;;;;;
2654000;Gustavo Álvarez;INGENIERIA DE SISTEMAS;1992;3,25;;;;;
2063200;Diego Vargas;LICENCIATURA EN MUSICA;2013;3,99;;;;;
2615984;Adriana Soria;FISIOTERAPIA;2023;3,7;;;;;
2177125;Pedro Bautista;DERECHO;1984;3,53;;;;;
1310813;Tomás Guzmán;DERECHO;2000;3,41;;;;;
2685798;Isabella García;INGENIERIA ELECTRICA;2006;4,78;;;;;
2859064;Valentina Martínez;TRABAJO SOCIAL;2017;4,27;;;;;
1656585;Mariana Pérez;LICENCIATURA EN MUSICA;1965;3,42;;;;;
2702874;Mauricio Salas;QUIMICA;1992;4,3;;;;;
2934197;Alejandro Hernández;INGENIERIA CIVIL;1959;2,84;;;;;
2522409;Diego Medina;DERECHO;1952;3,89;;;;;
2819058;Mario Valenzuela;LICENCIATURA EN MATEMATICAS;1958;4,89;;;;;
1833724;Pedro Soria;TRABAJO SOCIAL;2012;4,68;;;;;
2221308;Gabriela Torres;LICENCIATURA EN ESPANOL Y LITERATURA;1950;3,28;;;;;
1469433;Luisa Martínez;MICROBIOLOGIA Y BIOANALISIS;2013;4,07;;;;;
1361032;Carolina Hernández;INGENIERIA CIVIL;2008;4,34;;;;;
2270611;Alejandro Ibarra;INGENIERIA ELECTRONICA;1953;2,94;;;;;
1317071;Mariana Barrera;MATEMATICAS;1960;3,21;;;;;
1826082;Pablo Ibarra;MEDICINA;1965;3,46;;;;;
1719132;Federico Guzmán;LICENCIATURA EN MUSICA;1988;3,34;;;;;
1996758;Clara Sánchez;INGENIERIA INDUSTRIAL;1961;4,39;;;;;
2483222;Federico Valenzuela;LICENCIATURA EN MATEMATICAS;1979;4,43;;;;;
1044798;Jimena Ibarra;ENFERMERIA;1997;3,67;;;;;
1611188;Lucía López;FISICA;1986;4,5;;;;;
2611458;Daniela Maldonado;ENFERMERIA;1964;4,87;;;;;
2111010;Ana Molina;MEDICINA;1952;3,89;;;;;
1648846;Carlos Villalobos;MEDICINA;2008;2,9;;;;;
1191935;Mauricio Lara;INGENIERIA DE SISTEMAS;1973;4,19;;;;;
1820264;Julián Acosta;ECONOMIA;1954;4,06;;;;;
1880913;Juliana Ruiz;FISICA;2023;2,91;;;;;
1666020;Valentina Cortés;INGENIERIA INDUSTRIAL;1981;3,78;;;;;
2290050;Gabriela Ortiz;DISEÑO INDUSTRIAL;1994;2,91;;;;;
1857141;María Gutiérrez;MEDICINA;1995;4,88;;;;;
1311820;María Salas;FISICA;1975;4,86;;;;;
2079609;Camila Morales;FISICA;1950;3,21;;;;;
2500697;Gabriela Olivera;NUTRICION Y DIETETICA;1969;3,09;;;;;
1232059;Carolina García;DERECHO;1992;4,69;;;;;
2781561;Eduardo Fernández;INGENIERIA QUIMICA;2010;3,52;;;;;
1537590;Jimena Gutiérrez;MATEMATICAS;1963;2,99;;;;;
2899890;Daniela Guzmán;FILOSOFIA;2008;2,82;;;;;
2101650;Gabriela Torres;ENFERMERIA;1968;3,59;;;;;
1635106;Luisa Guzmán;INGENIERIA MECANICA;1993;2,95;;;;;
2348518;Verónica Ponce;LICENCIATURA EN MATEMATICAS;1984;3,66;;;;;
2231254;Ricardo Rodríguez;ECONOMIA;1954;3,21;;;;;
1191140;Paola Álvarez;INGENIERIA DE SISTEMAS;1953;3,25;;;;;
1687462;Julián Villalobos;NUTRICION Y DIETETICA;1997;3,32;;;;;
2796549;Ricardo Valenzuela;LICENCIATURA EN ESPANOL Y LITERATURA;1962;3,21;;;;;
2475101;Gabriela Olivera;QUIMICA;1966;3,11;;;;;
1894297;Federico Pérez;FISIOTERAPIA;1977;2,98;;;;;
2689494;Diego Torres;LICENCIATURA EN MATEMATICAS;1991;2,72;;;;;
2517537;Sofía Romero;DERECHO;1972;4,08;;;;;
1617536;Eduardo Fernández;INGENIERIA INDUSTRIAL;1954;4,56;;;;;
2344845;Mauricio Navarro;DISEÑO INDUSTRIAL;1958;3,82;;;;;
1600715;Lucas Mendoza;INGENIERIA CIVIL;1965;2,73;;;;;
1921367;Jimena Vega;LICENCIATURA EN ESPANOL Y LITERATURA;1958;3,97;;;;;
1162206;Natalia Fernández;LICENCIATURA EN MATEMATICAS;1957;3,4;;;;;
2644042;Carolina Carrasco;INGENIERIA MECANICA;2006;4,93;;;;;
2610158;Gustavo Acosta;INGENIERIA DE SISTEMAS;1956;4,06;;;;;
1294623;Fernando Núñez;ENFERMERIA;2022;3,81;;;;;
2631398;Gustavo Acosta;FISIOTERAPIA;1992;4,07;;;;;
1360196;Emilio Barrera;INGENIERIA METALURGICA;1976;3,3;;;;;
2577056;Verónica Guzmán;QUIMICA;1975;3,67;;;;;
2394368;Ricardo Barrera;BIOLOGIA;1988;4,41;;;;;
2691358;Marta Torres;INGENIERIA ELECTRICA;2016;4,52;;;;;
1608517;Juliana Romero;FISICA;2019;4,7;;;;;
2046817;Eduardo Martínez;FILOSOFIA;2017;4,81;;;;;
2695468;Valentina Martínez;FISIOTERAPIA;1964;4,05;;;;;
1503158;Esteban López;INGENIERIA ELECTRICA;2023;4,94;;;;;
1440961;José Vargas;INGENIERIA ELECTRICA;1950;3,95;;;;;
2997686;Roberto Maldonado;LICENCIATURA EN ESPANOL Y LITERATURA;1979;4,24;;;;;
1473051;Mario Pérez;MICROBIOLOGIA Y BIOANALISIS;2002;4,81;;;;;
1423230;Andrés Morales;LICENCIATURA EN INGLES;2011;4,29;;;;;
2177606;Jimena López;FILOSOFIA;2015;3,89;;;;;
1412826;Lorenzo Guzmán;GEOLOGIA;2009;4,96;;;;;
1204199;Marta Olivera;LICENCIATURA EN INGLES;2012;4,77;;;;;
2788458;Jorge Flores;MATEMATICAS;1988;3,48;;;;;
1699799;Mario Flores;QUIMICA;1952;4,8;;;;;
2588684;Marta Romero;LICENCIATURA EN MATEMATICAS;1975;4,11;;;;;
1504706;Isabella Molina;INGENIERIA DE SISTEMAS;1957;4,27;;;;;
2469065;Catalina Díaz;FISICA;2005;4,9;;;;;
2918166;Simón Martínez;LICENCIATURA EN MUSICA;1954;4,31;;;;;
2846555;Simón Salas;MEDICINA;2016;4,75;;;;;
2241834;Camila Salas;INGENIERIA QUIMICA;1951;4,75;;;;;
1373498;Lucía Cabrera;LICENCIATURA EN ESPANOL Y LITERATURA;1993;3,63;;;;;
1959806;Mario Bautista;INGENIERIA MECANICA;2016;2,71;;;;;
