codigo;nombre;promedio;;;
561091392;Lena Macko;3.64;;;
222081335;Mark Johnson;3.18;;;
511451716;Ernest Parks;4.20;;;
682011268;Susan Ramos;3.63;;;
342041393;Annamae Craig;3.76;;;
411950739;John Taylor;3.73;;;
602161675;Gilbert Matthews;3.41;;;
271761764;Kayla Mcpherson;3.26;;;
221450287;Lyle Webster;4.72;;;
682140075;Cynthia Tran;3.04;;;
272051307;Clayton Cook;4.97;;;
521851547;Nancy Burton;4.19;;;
101420281;Harris Johnson;4.49;;;
242170575;Brian Stephens MD;4.93;;;
112001248;Kathleen Pollard;4.65;;;
341610964;Daniel Vega;3.64;;;
331181097;Alexandra Moore;4.87;;;
261691583;Melissa Lane;3.83;;;
202001524;Barbara Keef;3.45;;;
112040667;Sarah Williams;3.89;;;
582191943;John Diaz;4.08;;;
101861210;Dawn Michael PhD;2.74;;;
442180292;Cheryl Miller;3.58;;;
401760663;Andres Collins;2.93;;;
571301859;Andre Odom;4.40;;;
301860090;Anthony Clark;3.74;;;
641270404;Monica Reynoso;4.56;;;
241551926;Amy Zuniga;3.15;;;
162060218;Gary Williams;4.22;;;
331491366;Patricia Floyd;2.84;;;
301810456;Charles Gibbons;3.13;;;
321041325;Cole Serrano;4.40;;;
562071580;Nettie Fouche;2.99;;;
101710447;Mary Ward;3.26;;;
682081962;Donald Lee;3.24;;;
451140540;Matthew Phillips;4.24;;;
631881898;John King;4.35;;;
301381671;Kenneth Donovan;4.13;;;
201130533;Philip Mondell;3.10;;;
681591013;Rebecca Lopez;3.39;;;
322221808;Sheryl Nieves;3.79;;;
522220665;Sue Sullivan;4.62;;;
111621725;James Metzger;4.72;;;
681470579;Aaron Hernandez;4.07;;;
411151549;Andra Vadnais;4.43;;;
372061751;Becky Jones;2.98;;;
261610419;John Dixon;3.21;;;
311381703;Lisa Smith;2.91;;;
321261298;Shirley Smith;4.03;;;
641950262;Mark White;3.23;;;
102021219;Julie Kamnik;3.32;;;
402140183;Wendy Mullen;4.43;;;
221380706;Gregory Boyer;3.02;;;
562000318;Stacy Smith;3.15;;;
281031707;Jimmy Miller;4.21;;;
162011047;Jessica Mann;3.23;;;
632161852;Danny Sultzer;3.44;;;
341351111;Shelby Underwood;3.54;;;
292121428;James Thornton;2.80;;;
351420888;John Moore;3.91;;;
682180762;Lisa Powell;3.79;;;
631221103;Ashley Olsen;2.98;;;
432100794;Lyle Leray;3.09;;;
682170541;Lynn Lewis;3.13;;;
601340128;Janet Ratcliff;4.88;;;
522040116;Robert Vega;3.51;;;
142010632;Denise Hoopes;2.96;;;
342100764;Jessica Watkins;2.78;;;
571000871;Charles James;4.31;;;
181450337;Dustin Wagner;4.51;;;
401661592;Patti Printy;4.83;;;
341031870;Megan Adams;3.08;;;
231770650;Viola Lambert;2.91;;;
601790534;Brenda Turner;3.96;;;
261240099;Jonathan Davis;2.70;;;
561441839;Dustin Fuller;3.53;;;
212001372;Juan Hawkins;4.44;;;
212071867;Michael Martin;2.82;;;
292151671;Julie Baxter;3.75;;;
412070274;Sydney Morgan;3.42;;;
451771464;Mary Stewart;4.51;;;
352051130;Mr. Daniel Jones;4.50;;;
181020088;Nichole Carey;3.07;;;
581440563;Tyler Mcneil;4.97;;;
642150690;Debbie Khouri;3.40;;;
222191206;Diana Combs;3.12;;;
462070299;Gary Kieser;4.30;;;
681800963;Norma Robertson;5.00;;;
642001449;Jonathan Ho;4.83;;;
111781885;Julie Wheeler;4.57;;;
392150329;Jason Moody;4.29;;;
391141642;John Walker;3.35;;;
642051825;Rebecca Fulton;4.21;;;
452190856;Timothy Navarro;4.32;;;
202090374;Carol Mccully;3.17;;;
211071204;Christopher Chase;4.62;;;
271911107;Arthur Anderson;3.67;;;
351120647;Heather Matthews;4.23;;;
112121214;David Lewis;4.44;;;
372070183;Antonio Figueroa;4.69;;;
222050854;Roger Krulik;2.75;;;
311831119;Ryan Alvarado;4.90;;;
202140326;Carlos Heard;3.83;;;
641090444;Kevin Ray;2.82;;;
281160888;Jason Riddley;4.93;;;
432140384;Christopher Thomas;3.38;;;
341921625;Jason Lively;3.88;;;
432171279;Shelby Tate;4.84;;;
602131034;Robin Moody;2.87;;;
311071832;Patrick Vaughn;3.55;;;
342210021;James Elias;3.18;;;
602040083;Janet Barnes;2.95;;;
191491134;Darla Smith;2.83;;;
371711801;Zachary Jones;3.99;;;
321871983;David Briggs;2.93;;;
291520172;Jacob Herrera;3.24;;;
442190930;Dean Backstrom;3.08;;;
112221298;Thomas Wilson;3.89;;;
572081645;Sherry Mcfarland;4.43;;;
392100015;Nathan Jones;4.75;;;
321770330;Randy Sizemore;3.85;;;
572200638;Jenny Johns;4.28;;;
141060860;Edwin Young;4.70;;;
392191447;Emily Sanders;4.92;;;
141250494;Louis Cole;3.09;;;
212140842;Thomas Strickland;3.45;;;
202061167;Abel Smith;3.45;;;
192080979;Jessica Carrillo;4.01;;;
162000789;Peter Trujillo;2.83;;;
191151543;Taylor Lawrence;3.55;;;
201511621;Rudolph Bodner;3.78;;;
402071546;Connie Stevens;2.75;;;
572041734;Viola Holder;2.74;;;
112141990;Lauren Davis;3.57;;;
431981056;Darryl Donahue;3.29;;;
642000517;Rebecca Whitehead;3.88;;;
142070208;Thomas Justice;4.92;;;
601751780;Angela Blair;2.78;;;
212071767;Henry Stephens;3.75;;;
561241116;Deborah Rogers;3.59;;;
141990714;Olivia Cooley;4.67;;;
342060473;Ashley Ashley;2.89;;;
442191561;James Courtney;4.81;;;
392001159;Miguel Bryant;3.61;;;
192181613;Tom Holzer;3.37;;;
341111258;Nichole Boone;4.09;;;
231601815;Stephen Wilburn;4.03;;;
262051437;Laura Kelly;2.81;;;
632071849;Joseph Hackler;4.71;;;
432191633;Terri Mitchell MD;2.81;;;
432171470;Kelley Coupe;3.71;;;
371371754;Anthony Peters;3.94;;;
212071158;Joan Kingsbury;4.22;;;
282010745;Carla Yang;2.84;;;
111781903;Nancy Boyd;4.70;;;
462190600;Kimberly Cooley;3.02;;;
582150616;Michael Taylor;2.78;;;
602080260;Brenda Tran;4.94;;;
631360270;James Lacaze;4.48;;;
411210739;Yvonne Jones;4.02;;;
222081496;Vincent Wheaton;4.09;;;
112191148;Amy Lee;4.86;;;
271611044;Maryann Debaecke;3.82;;;
521211947;Zachary Hines;2.76;;;
332060052;Deborah Rigney;2.70;;;
331700746;Jennifer Briggs;3.57;;;
342070763;Scott Yeend;3.09;;;
202081988;Jesus Hernandez;3.11;;;
401551399;Luana Landis;4.22;;;
392170777;James Williamson;3.10;;;
452211607;Jeremy Ryan;4.77;;;
192140617;Kevin Booth;4.01;;;
512171066;Teresa Albright;4.71;;;
641371908;Jesus Maxwell;4.37;;;
571130320;Ann Preece;3.03;;;
351230597;Daniel Barnes;4.81;;;
182041601;Christine Weisenfluh;4.53;;;
282211800;John Ramos;4.70;;;
302161464;Charles Harris;4.05;;;
521141199;Ronald Fuller;4.32;;;
281860781;Patricia Lanzillo;3.77;;;
602021401;David Knox;4.87;;;
102150156;Edna Murphy;3.35;;;
451201794;Elizabeth Massey;3.34;;;
341800026;Maria Engle;4.20;;;
461950666;Donald Wolfe;3.31;;;
321891592;Mary Hadsell;4.37;;;
352011570;Juan James;4.51;;;
582180840;Maria Martin;3.81;;;
511561753;Gregory Ryan;3.26;;;
281070961;Kathy Pate;2.82;;;
641500379;Paul Bennett;4.00;;;
331790403;Brittany Esh;4.07;;;
181871858;Thomas Mcneil;3.14;;;
522191521;Wilber Everett;3.39;;;
322191444;Jacqueline Smith;3.16;;;
452111304;Wendy Nelson;3.38;;;
291451304;Jonathan Lee;3.51;;;
682021903;Jason Brown;4.95;;;
201840189;Julia Wilson;4.36;;;
101150931;April Hardee;2.87;;;
571841701;Kenneth Thompson;3.94;;;
582220549;Samantha Elliott;4.35;;;
451081507;David Ramirez;4.00;;;
242130900;Bernice Philpot;4.66;;;
571921183;Kayla Cooper;4.09;;;
601521687;Matthew Swan;3.41;;;
202071142;Marissa Noble;4.82;;;
102111789;Yvonne Merkerson;3.92;;;
222141224;Breanna Barker;3.13;;;
182160236;Lisa Cox;2.87;;;
302050360;Daniel Rogers;4.86;;;
162200402;Sandra Enama;4.47;;;
522141059;Holly Romero;3.42;;;
512221301;Joseph Kauffman;4.18;;;
282121440;Andrew Wilkerson;4.64;;;
341641011;Kathryn Waters;3.99;;;
512130831;Robert Jones;3.86;;;
461810746;Leanna Yau;4.87;;;
241681446;Cameron Curry;3.29;;;
111660644;Kathleen Glaze;2.83;;;
192151619;Barry Anthony;4.40;;;
582211506;Mia Greene;4.17;;;
302171876;Dr. Dylan Tran;4.46;;;
282151744;Patrick Fields;4.45;;;
242101213;George Gill;4.08;;;
161731324;Kimberly Gray;3.61;;;
322181045;Christopher Lopez;2.94;;;
561630592;Kenneth Rutledge;3.88;;;
682090468;Elizabeth Dean;3.82;;;
142080063;Jesse Nicholson;4.22;;;
201751308;Stephen Le;4.98;;;
642001017;Charles Padilla;3.88;;;
191081994;Brian Tanner;3.75;;;
631111053;Samuel Gomez;3.72;;;
681080799;Ann Adkins;4.31;;;
351330233;Andre Verley;4.36;;;
572191962;Donald Hall;3.79;;;
142191623;Addie Lee;4.37;;;
161550346;Robert Marquez;2.78;;;
631511401;Karen Wright;2.79;;;
601321658;Edward Anderson;3.05;;;
391560762;Debra Veltman;4.32;;;
602151282;Laurie Tyler;3.67;;;
212100253;Harold Flores;4.96;;;
111181068;Kristin Aguilar;4.49;;;
331291108;John Meyers;4.04;;;
211641264;Marcus Anderson;3.80;;;
341091932;Moises Newsome;4.31;;;
111750703;George Mayer;4.49;;;
321280173;Shirlene Poss;4.71;;;
102201852;Rebecca Thomas;4.16;;;
392111684;Kelly Combs;4.27;;;
242061473;Barbara Ryan;4.67;;;
432041817;Ida Tirado;3.18;;;
402101852;Pedro Gray;4.28;;;
412040918;John Theriault;4.15;;;
331651639;Jessica Brown;3.93;;;
302060483;Thomas Hurst;3.44;;;
231421057;Wesley Hebert;3.99;;;
272030577;Gregory Fountain;2.82;;;
572111761;Stephanie Glass;4.37;;;
312081882;Delphia Cook;2.72;;;
352190427;Patrick Sanchez;3.76;;;
232081081;Launa Durst;4.00;;;
522221146;Courtney Moody;3.08;;;
182190801;Anna Moore;3.70;;;
571831890;Penny Martinez;3.61;;;
282111526;Linda Mouw;2.82;;;
302121100;Lydia Rosario;3.89;;;
391101714;Earl Yanchik;4.14;;;
372161478;William Wagner;3.71;;;
141921183;Zelma Dolan;3.00;;;
331991398;Dennis Mann;4.92;;;
442040027;Charles Berson;3.95;;;
202071367;Sandra Bates;2.97;;;
322090637;Delbert Middleton;3.51;;;
212191317;Vanessa Aguirre;4.77;;;
442190175;Bernice Flores;4.45;;;
411500006;Kimberly Bean;4.25;;;
391750291;James Ruiz;4.79;;;
601700747;Tony Wilkerson DVM;3.42;;;
271540901;Aimee Pyle;2.97;;;
511920157;Steven Evans;4.46;;;
322001210;Laura Gilmore;2.77;;;
282080343;Donna Riley;3.35;;;
262061570;John Nelson;4.02;;;
281861830;Carolyn Gonzalez;3.10;;;
192010636;Carina Spiker;4.54;;;
391771860;Kenneth Smith;4.60;;;
461900474;Rebecca Green;3.52;;;
291761842;Teresa Miller;4.39;;;
201740724;Tashia Masom;2.89;;;
242111232;Justin Crawford;4.49;;;
222100167;Ann Miller;4.99;;;
112151210;Sandra Wolf;2.80;;;
241300828;Delmer Gearhart;4.53;;;
402031572;Bryce Campbell;3.98;;;
111470789;Louis Bowers;4.36;;;
342210676;John Carey;2.94;;;
212170974;John Carmichael;3.55;;;
111511216;Christopher Bartlett;4.26;;;
142100610;Frederick Guzman;4.64;;;
212031640;Tiffany Mueller;3.80;;;
141660738;Juan Doran;4.38;;;
112060890;Tammy Holmes;4.77;;;
581931221;Thomas Lybarger;4.54;;;
311170059;Lisa Medina;4.70;;;
521680990;Theodore Gibbons;4.46;;;
582081984;Amy Stevenson;3.50;;;
271280942;David Marchant;3.41;;;
461660180;Hector Huffman;4.90;;;
302190735;Duane Romero;4.62;;;
271111916;Andrew Beasley;4.64;;;
522030321;Antoine Keeton;3.74;;;
192181299;Amy Oconnell;3.15;;;
432050397;Natalie Bateman;4.33;;;
181851970;Jordan Ortiz;3.81;;;
331751213;Daniel Swanson;3.46;;;
511581777;Nicholas Bruce;2.78;;;
231561879;Tommy Desrosiers;3.81;;;
182130622;Jessica Petty;3.75;;;
232111233;Roselyn Frisbie;4.67;;;
101730810;Darrell Snyder;4.07;;;
101741428;Wendell Rice;4.93;;;
442150008;John Stanley;4.21;;;
101911322;Mathew Sanchez;4.32;;;
242091720;Daniel Moss;4.51;;;
192151410;Robert Gomez;3.48;;;
401580368;Teresa Holland;4.83;;;
571010289;Michael Rathbun;4.04;;;
411840438;Christina Wood;3.74;;;
262130349;Amy Heilmann;4.35;;;
401131307;Maria Mitchell;4.62;;;
192130517;Christopher Todd;3.24;;;
272000618;Joseph Mccoy;2.78;;;
272030935;Margaret Fernandez;2.93;;;
522190991;Brittany Santana;3.71;;;
451350980;Lucille Foster;3.63;;;
352070343;Laurie Fleming;3.54;;;
522180344;Brent Colon;3.58;;;
241980744;Sheila Navarro;4.17;;;
571491427;Edwin Bolton;2.88;;;
101531032;Linda Rodriguez;3.50;;;
581541811;Paula Amey;2.72;;;
302190490;Robert Rojas;2.79;;;
312201208;Myles Thompson;4.51;;;
261951299;Vincent Lowery;3.92;;;
681761695;Walter Schumann;4.68;;;
232220952;Hannah Park;3.72;;;
561791524;Douglas Epps;4.76;;;
432041504;Jessica Mendez;3.55;;;
102181411;Michael Puckett;4.41;;;
411811433;Zachary Duran;3.83;;;
391560636;Evan Buchanan;4.92;;;
331111488;Cassandra Garrett;4.58;;;
342001977;Cole Betzer;3.89;;;
222041329;Amy Harrison;2.92;;;
321601177;Mattie Amodeo;3.74;;;
261190841;Austin Fields;3.26;;;
182131315;Anna Layland;3.78;;;
392190870;Laura Mcclure;4.83;;;
282121947;Peggy Conner;3.73;;;
101120283;Matthew Davis;3.79;;;
582041072;Lee Davis;4.28;;;
352021036;Jason Rodriguez;4.48;;;
681660555;Jewel Nahass;3.53;;;
322010629;Rebecca Baldwin;4.70;;;
261921242;Mario Parrish;3.48;;;
681510088;Daniel Leonard;3.79;;;
291651039;Myron Thomason;2.85;;;
192180132;Christian Graves;4.81;;;
101901118;Jill Bass;3.70;;;
282141320;Caroline Williams;4.24;;;
682000258;Laura Spiller;4.38;;;
412210475;Joshua Parker;4.21;;;
301780963;Jacob Simmons;2.76;;;
601411993;Jessica Holland;4.67;;;
432161601;Emily Hamilton;3.26;;;
102120307;Gabrielle Scott;3.60;;;
562071697;James Keefe;3.63;;;
292121649;Alan Pacheco;4.83;;;
291601948;Nancy Saxe;4.15;;;
681740337;John Schmidt;3.20;;;
601281110;James Siegmund;3.85;;;
431340834;Kari Hall;4.20;;;
111961459;Gary Thomas;3.27;;;
142101805;Mary Kelley;4.61;;;
561481336;Roseanne Graddy;4.86;;;
461070806;Spencer Robbins;4.33;;;
291231817;Mark Fowler;4.73;;;
321161624;Brandi Shaw;3.57;;;
521271835;Lisa Harper;4.41;;;
191501656;Katie Carroll;3.23;;;
322040987;Rupert Compton;4.57;;;
601240515;Chelsea Gutierrez;4.24;;;
182010341;Elizabeth Jaffe;2.96;;;
391111437;Frances Franklin;3.04;;;
311010278;Angela Johnson;2.91;;;
261280114;Cesar Garcia;4.57;;;
281220368;Anita Whitley;3.24;;;
642181425;Raymond Cruz;3.50;;;
601591825;Edward Bouley;3.36;;;
261460228;Dorothy Patton;4.45;;;
261931333;William Hovey;4.42;;;
311701693;Brendan Page;2.97;;;
242140988;Stephen Ahrens;4.36;;;
342201998;Kelly Walker;3.96;;;
232120786;Sandra Higgin;4.61;;;
581751739;Kimberly Martin;3.62;;;
342051823;Susan Lafond;4.36;;;
401790899;Ronald Anderson;3.56;;;
181321694;Kimberley Allen;3.82;;;
312101529;Brenda Mcintyre;4.22;;;
641151205;Mary Holmes;4.86;;;
191840885;Donald Barnes;3.98;;;
562130462;Howard Vanbuskirk;4.45;;;
302080254;Brenda Pham;3.80;;;
142190590;Donald Knight;3.92;;;
462080006;Troy Cowan;3.55;;;
101961989;Karen Perry;3.54;;;
211290862;Christine Hickman;2.73;;;
511630403;William Scharich;4.20;;;
342180115;David Kidd;2.85;;;
581920913;Angela Palmese;4.75;;;
442070268;Jacob Freeman;3.44;;;
312071038;Sharon Delancey;3.47;;;
461631322;Victoria Ross;3.56;;;
321280911;Kenneth Pate;3.61;;;
292181042;Cameron Smith;3.13;;;
682111402;Marylou Grant;4.33;;;
191091690;Roberto Taylor;4.71;;;
602061831;Florence Lauffer;4.77;;;
102120651;Phillip West;3.37;;;
682060937;Gordon Winnike;3.29;;;
281600445;Eric Maddox;3.79;;;
231881769;Becky Carroll;4.11;;;
342051857;Devon Sullivan;4.29;;;
161211254;Deborah Medina;4.47;;;
311901044;Mr. Matthew Diaz;4.83;;;
192000621;James Keating;4.06;;;
341460343;Travis Thompson;3.70;;;
222090738;Salvador Brooks;3.94;;;
341770136;Alan Dillon;3.72;;;
642180657;Annie Ramirez;3.40;;;
452110773;Laura Hill;4.55;;;
452120339;Clarence Strong;2.76;;;
341681356;Zachary Castro;4.03;;;
411541952;Julie Demmer;3.50;;;
192221721;Jenna Wilson;3.97;;;
391701739;Roni Scott;4.66;;;
241620654;Gloria Hanson;3.76;;;
311410912;David Belka;2.88;;;
232130913;Stephanie Rios;4.61;;;
232001799;Allen Lafave;3.58;;;
352171356;Amy Beard;2.84;;;
411041074;James Thompson;4.97;;;
372200841;Gail Garcia;4.20;;;
522170867;Christopher Smith;3.29;;;
182221566;Michelle Miller;3.43;;;
371871924;Tracy Torres;3.20;;;
272090659;Edgar Martin;3.93;;;
521461468;Elvis Radden;3.87;;;
231491689;Kevin Washington;4.33;;;
212140287;Benjamin Mccoy;4.45;;;
212071012;Melinda Sandoval;2.90;;;
341100356;Tracy Billotte;4.48;;;
342161180;Brittany Rosario;4.50;;;
581770962;Chrystal Carbaugh;2.78;;;
192130190;Nathaniel Gonzalez;2.96;;;
342151437;Dennis Flecha;3.01;;;
441361223;Olivia Figueroa;4.86;;;
312110734;Karen Brahler;4.20;;;
452071541;Victoria Thompson;4.60;;;
602080907;Dennis Cleare;4.52;;;
111631935;Jessica Mcguire;4.72;;;
561100264;Troy Halpin;3.19;;;
221371175;Jeffrey Morton;3.69;;;
642130731;Erik Baker;2.85;;;
332131383;Taylor Garza;4.50;;;
331421382;David Robinson;4.03;;;
102120134;Derek Sherman;3.74;;;
352140699;Pauline Moritz;4.32;;;
241901760;Anna Carrillo;4.94;;;
322171416;Merry Jimenez;3.89;;;
452061924;Thomas Morris;3.35;;;
572171689;Chloe Kegley;3.43;;;
412190772;Kim Robinson;3.07;;;
401230305;Inez Miller;2.80;;;
602171559;Anthony Weeks;4.35;;;
102081276;Jose Ferrara;2.92;;;
401311465;Eric Barr;3.76;;;
232181097;Dennis Josephson;2.94;;;
222141181;Laura Lee;4.02;;;
372050759;Stephen Cooley;3.48;;;
641871015;Ricky Williams;3.46;;;
411300232;Carolyn Wick;3.99;;;
562110176;Bradley Wallace;4.98;;;
322001236;David Mendez;3.27;;;
142221822;Jeffrey Bell;3.93;;;
101021641;Luz Brock;3.04;;;
461481913;Robert Lee;3.85;;;
321850670;Alvin Browne;2.92;;;
602141869;Ryan Dalton;3.58;;;
261411920;Nancy Marker;4.51;;;
241860224;Jessica Riley;4.89;;;
571561578;Alan Castellon;3.68;;;
432081977;Gina Johnson;3.67;;;
242061670;Morgan Mccall;4.59;;;
191620330;Susan Johnson;3.15;;;
391581097;James Noman;3.88;;;
322121819;Michael Nelson;2.77;;;
351160576;Marisa Natalie;3.26;;;
682001447;Timothy Byrd;3.14;;;
392180601;Karen Shults;4.71;;;
352130183;Craig Brewer;3.33;;;
161760401;Darrell West;3.79;;;
242050394;Allison Nelson;3.28;;;
342151904;John Patterson;2.96;;;
681480798;Ashley Lopez;4.27;;;
642220109;Jason Patton;3.46;;;
201560390;Daniel Heath;3.60;;;
292010619;Yuonne Sparks;3.22;;;
322191665;Michael Spence;4.05;;;
642161433;Linda Huizar;4.31;;;
201071409;Cheryl Stewart;3.87;;;
402100680;Terry Larrow;3.28;;;
332140054;Bailey Lewis;4.88;;;
682210819;Melissa Mathwich;4.23;;;
291751582;Laurie Rose;4.13;;;
301270634;Margo Horvath;2.81;;;
442051096;Christopher Mendoza;2.77;;;
442071372;Patsy Gibbons;4.98;;;
302170356;Mr. Ryan Herrera;3.98;;;
352181722;Booker Lambert;3.93;;;
431710946;Thomas Gentry;4.60;;;
261580558;Tim Davidson;3.36;;;
241011814;Timothy Beltran;4.74;;;
352190882;Arianne Wolfe;4.59;;;
321701507;Michael Dorsey;4.12;;;
452030310;Elise Mobley;3.80;;;
232110771;Cynthia Evans;2.76;;;
511240143;David Smith;3.33;;;
392150847;Charles Hernandez;4.35;;;
432051157;Joe Gilman;3.77;;;
182051019;Shannon Mendoza;4.45;;;
192061532;Edward Ramos;3.67;;;
342161452;Robin Montoya;4.83;;;
432001747;Faye Ralph;3.45;;;
341170093;Juan Odonnell;4.43;;;
582220199;Shawn Rojas;3.85;;;
521420962;Elizabeth Brooks;2.85;;;
291351628;Jesse Eggers;4.13;;;
341801560;Raymond Cole;2.95;;;
432030823;Freida Duncanson;3.07;;;
221181053;Elizabeth White;3.40;;;
111341275;Roger Osborne;3.88;;;
681980773;Ms. Andrea Boyle;2.98;;;
232201613;Florence Freer;2.85;;;
201511742;Diane Walter;4.98;;;
602211976;Alberta Bagwell;3.19;;;
322110530;Samuel Ford;4.53;;;
191921532;Howard Gaither;4.57;;;
561200015;Alex Mitchell;3.33;;;
201150957;Lorraine Williams;4.44;;;
111860907;Gregory Howard;3.71;;;
202021794;Roy Brann;4.86;;;
211941730;Shawn Freeman;4.45;;;
602100842;Barbara Right;4.26;;;
581331402;Sierra Palmer;4.24;;;
201991896;William Bond;3.71;;;
352180719;David Powell;2.96;;;
181120806;Elnora Godin;3.86;;;
392141389;Rachel Davis;3.61;;;
562041910;Dennis Castleberry;2.80;;;
141461232;Kevin Smith;4.91;;;
262101816;Jacqueline Ruiz;4.68;;;
562040341;Elizabeth Curtis;4.61;;;
142220666;Debbie Stuart;3.14;;;
211580859;Stacy Preston;3.34;;;
292131956;Freda Foye;4.68;;;
142150215;Anthony Davis;3.25;;;
452201876;Ruth Hicks;3.17;;;
642080313;Mitchell Guzman;3.05;;;
211581445;Betsy Lepley;4.23;;;
641351471;Samantha Walters;2.93;;;
191320187;Evelyn Slattery;4.04;;;
292211114;Kathryn Shaw;3.09;;;
432111046;Patrick Vasquez;4.06;;;
401191640;Elizabeth Wang;4.85;;;
261030306;Tiffany Loynes;3.85;;;
241940022;Peter Weber;2.89;;;
211230748;Lloyd Ryan;4.60;;;
521911799;Tony Hicks;2.72;;;
181290860;George Mischler;4.16;;;
301170666;Suzanne Thornton;4.51;;;
322010887;Rochelle Roundtree;4.76;;;
432151978;Angelica Austin;3.63;;;
632060056;Debbie Pullen;3.32;;;
641611103;Jamie Johnson;3.25;;;
442070661;Michael Smith;3.52;;;
571140676;Yesenia Johnson DVM;4.88;;;
351161223;Aaron Dodge;3.12;;;
181770363;Connor Cruz;2.88;;;
291391205;Reginald Cook;2.97;;;
331550551;Luis Hamilton;3.64;;;
231820699;Stella Garcia;4.25;;;
331690748;Cheyenne Murphy;3.44;;;
202121909;Joanne Frazier;3.25;;;
602171986;Walter Allen;3.02;;;
441181828;Timothy Reynolds;3.77;;;
572210311;Kyle Sellers;4.99;;;
262071732;Wonda Stewart;4.50;;;
582121962;Christian King;4.79;;;
641540627;Michael Williams;4.07;;;
411680880;Paul Alvarez;3.17;;;
142041251;Michelle Henton;3.75;;;
182170594;Lawrence Bryant;4.99;;;
211190875;Nathaniel Handel;3.70;;;
301821286;Kevin Green;4.78;;;
331810583;Dolores Hebert;4.25;;;
632160782;Mackenzie Cantrell;3.17;;;
642020346;Lucy Tollerud;3.37;;;
331500145;George Dennis;3.32;;;
572151450;Kelly Mierzwiak;2.91;;;
431351746;Craig Pena;2.92;;;
102090103;Shirley Goodpasture;4.00;;;
292030056;Timothy Hall;4.56;;;
232070987;James Todd;4.64;;;
521361377;Monica Olsen;2.83;;;
331121512;Brandon Wolley;4.79;;;
581761835;Matthew Wright;4.72;;;
111500479;Clair Jackson;3.86;;;
411980864;Jerry Salazar;3.18;;;
142110942;Cedrick Williams;3.60;;;
511470296;Andrea Brown;4.35;;;
441330178;Doris Fuller;3.63;;;
411770865;John Lawson;3.68;;;
341221402;Linnea Rizvi;4.55;;;
111751922;Christopher Jones;3.95;;;
341451516;Thaddeus Daugherty;3.98;;;
371961341;Carol Moore;4.70;;;
682221222;David Sackett;4.40;;;
112211664;Alyssa Shaw;4.32;;;
452051133;Monica Bisarra;4.02;;;
602161504;Jesse Patel;2.90;;;
642090285;Hugh Aaron;3.03;;;
232080447;Michael Lee;4.15;;;
241511098;Mark Thomas;3.97;;;
291801851;Ashley Santana;2.96;;;
642140931;Eric Platner;4.15;;;
271151182;Dennis Mckay;3.49;;;
161190463;Jennifer Donaldson;4.58;;;
281570344;Joshua Colon;3.90;;;
221220502;Catherine Shelley;2.75;;;
221521257;Margaret Adams;4.39;;;
431270083;Anthony Jones;3.33;;;
561860250;Curtis Matthews;4.58;;;
161431598;Peter Campbell;4.72;;;
402001121;Tiffany Young;4.72;;;
202190956;Jeanette Bosworth;3.58;;;
302141589;Brenda Lopez;4.09;;;
372050922;John Bryant;2.93;;;
512010520;Lisa Henderson;4.11;;;
142181002;Albert Craig;3.29;;;
112111614;Erica Perez;3.38;;;
291231981;Katherine Neeley;4.36;;;
441890804;Ashley Shaffer;4.40;;;
432201044;Karin Fleagle;3.56;;;
302021245;Michael Braun;2.73;;;
311651761;Angela Quarles;4.16;;;
311131547;Rebecca Welch;3.34;;;
462211129;Anne Miller;3.75;;;
451830834;Michael Fitzgerald;3.03;;;
561781586;Timothy Richardson;3.76;;;
182181468;Monica Johnson;4.00;;;
432150981;Nancy Rodriquez;3.41;;;
311201961;Tracey Sawyer;2.72;;;
